100223,100009,100223,100009,100007,100009,100012	100009
100001,100007,100056,100009,100253,100197,100056,100009,100027,100044,100039,100026,100009,100056	100009,100056
100009,100007,100009,100017,100056,100009,100056,100007	100197,100056
100002,100197,100002,100197,100197,100012,100197,100007,100002,100038,100197,100002,100038,100009,100223,100009,100223,100197,100197,100002,100197,100197,100002,100038	100197,100007
100009,100026,100009,100056,100304,100197,100056,100304	100009,100056,100007
100009,100026,100197,100011,100197,100056,100304,100056,100009,100007,100009,100007,100056	100009,100056
100009,100197,100002,100197,100002,100009,100223,100009,100223,100009,100002,100038,100009,100223,100009,100007,100081,100009,100223,100009,100012,100197,100002,100197	100197,100223,100002
100002,100197,100002,100009,100012,100009,100223,100009,100223,100197,100009,100223,100197,100002,100197,100007,100012	100197,100002
100009,100026,100009,100056,100009,100019,100010,100007,100146,100179,100110,100009,100056,100009,100056,100039,100009,100039,100009,100056	100197,100056
100009,100002,100197,100007,100009,100223,100009,100223,100197,100223,100012,100010,100007,100009,100223,100012,100009,100223	100197,100223,100016
100197,100002,100197,100038,100197,100007,100009,100002,100009,100002,100197,100038,100197,100007,100010,100197,100007,100009,100223,100197,100038,100223,100002,100002,100038,100009,100223,100009,100002,100197,100038,100009,100054,100009,100007,100002,100038,100009,100223,100009,100038,100223,100009,100223,100009,100038,100009,100197,100002,100038,100197,100012,100114,100290,100197,100002,100009,100002,100009,100038,100009,100078,100197,100223	100197,100079
100009,100062,100026,100197,100069,100197,100026,100009,100007,100009,100007,100009,100056	100197,100056
100009,100009,100223,100197,100290,100002,100009,100223,100197,100223	100197,100007
100009,100007,100197,100056,100009,100056,100009,100012,100197,100056,100304	100009,100056
100197,100038,100197,100012,100197,100002,100038,100009,100038,100009,100223,100009,100007,100038,100009,100002,100009,100223,100009,100002,100009,100223,100009,100002,100009,100002,100197,100223,100002	100009,100223
100002,100002,100009,100002,100223,100009,100223,100009,100223,100009,100223,100009,100007,100009,100223,100009,100009,100002,100197,100007,100010,100197,100223	100197,100002,100038
100009,100019,100009,100056,100197,100056,100168	100197,100056
100002,100197,100007,100197,100002,100197,100002,100197,100197,100002,100009,100223	100009,100223
100009,100009,100012,100009,100223,100038,100009,100237,100009,100007,100010,100009,100223,100197,100223,100038,100197,100002,100197	100197,100002
100002,100009,100002,100197,100038,100197,100007,100002,100197,100038,100009,100223,100197,100285,100009,100223,100009,100002,100038,100009,100002,100009,100002,100038,100197,100002,100038,100009,100223,100009,100223,100012,100009,100290,100197,100223,100009,100079	100197,100007,100002,100114
100009,100014,100071,100009,100056	100009,100014
100009,100002,100002,100002,100038,100197,100010,100002,100038,100007,100012,100223,100002,100009,100223,100002,100038,100009,100223,100038,100009,100223,100038,100009,100038,100002,100197,100002	100197,100223
100197,100002,100002,100038,100009,100223	100009,100012
100002,100009,100007,100197,100197,100197,100038,100197,100002,100007,100002,100009,100002,100009,100223,100009,100223,100002,100007,100009,100002,100009,100012,100009,100067,100009,100223,100285,100009,100009,100223,100009,100223,100197,100223,100007,100020,100009,100002,100112,100197	100197,100007,100001
100197,100007,100197,100223,100038,100009,100223,100038,100009,100223,100002,100197,100007	100009,100038,100012
100197,100009,100012,100002,100197,100002,100009,100009	100009,100035,100007,100223,100009
100197,100002,100012,100009,100038,100009,100002,100197,100002,100038,100197,100038,100009,100223,100197,100002,100223,100114,100007,100009,100223,100009,100223,100197,100038	100009,100002,100038
100197,100009,100223,100009,100223,100197,100038,100197,100002,100012,100009,100223,100009,100223,100197,100223	100197,100223,100038
100002,100197,100002,100009,100223,100197,100007,100197,100002,100223,100012,100197,100007,100197,100223,100002,100009,100223,100009,100197,100010	100197,100223
100002,100009,100009,100009,100002,100009,100223,100009,100197,100197,100223,100009,100197,100007,100197,100117	100197,100002,100038
100197,100223,100009,100223,100197,100009,100223,100009,100009,100012	100197,100223
100197,100002,100197,100038,100002,100197,100038,100002,100197,100038,100197,100038,100197,100007,100197,100009,100223,100009,100009,100223,100002,100038	100009,100223
100197,100009,100002,100009,100197,100009,100223,100009,100223,100009,100197,100012,100007,100197,100197,100197,100223,100007,100002,100027	100197,100007
100009,100223,100009,100007,100035,100009,100197,100038,100002,100223,100009,100002,100009,100009,100223,100009,100002,100009,100197,100038,100197,100007,100038	100197,100002
100197,100197,100002,100197,100223,100002,100009,100223,100197,100012,100009,100002,100009,100223,100009,100223,100007,100038,100009,100223,100002,100038	100197
100197,100002,100002,100197,100197,100002,100038,100009,100223,100009,100223,100009,100223,100009,100012	100197,100223
100009,100223,100009,100009,100223,100009,100197,100012,100197,100197	100197
100197,100002,100002,100197,100223,100007,100002,100009,100223,100009,100009,100002,100038,100009,100020,100285,100009,100223,100197,100038,100009,100009,100007,100009,100012,100197,100002,100009,100223,100002	100197,100038
100009,100002,100038,100197,100197,100012,100009,100223,100009,100038,100009,100223,100197,100002	100197,100223
100009,100223,100002,100009,100223	100197,100078
100009,100002,100197,100002,100197,100012,100197,100007,100002,100009,100002,100197,100002,100197,100223,100038,100009,100223,100002,100138,100009,100223,100038	100197,100223,100038
100197,100002,100197,100223,100002,100007,100009,100002,100223,100009,100002,100002,100009,100223	100009,100223
100197,100002,100009,100223,100197,100012,100002,100197,100002,100009,100223,100009,100223,100009,100007,100002,100038,100197,100223,100197,100197,100002,100197,100002,100007	100197,100002
100197,100038,100009,100002,100197,100197,100002,100038,100007,100002,100038,100002,100038,100009,100012,100009,100223,100009,100002,100009,100223,100009,100282,100223,100197,100007	100197,100223
100197,100007,100197,100007,100009,100223,100007,100009,100223,100009,100223,100009,100012,100110,100009,100007,100009,100197,100223,100081,100197,100038,100002,100197,100223,100002,100197,100290	100197,100007
100197,100197,100002,100002,100197,100002,100009,100002,100197,100002,100197,100223,100002,100197,100002,100038,100002,100009,100223,100009,100223,100012,100007,100009,100037,100170,100038,100009,100164,100223,100282,100009,100223,100038,100009,100009,100223,100038,100197,100038,100007,100197,100197,100078,100002,100076,100197,100223	100197
100009,100007,100197,100012,100009,100223,100009,100223,100038,100197,100002,100197	100197,100223
100197,100012,100009,100223,100285,100009,100223,100197,100223,100002,100009,100009,100223,100197,100038,100290,100197,100223	100197,100110,100146,100010
100197,100002,100197,100002,100002,100009,100002,100038,100138,100009,100007,100009,100223,100009,100009,100223,100012,100009,100002,100009,100007,100009,100223,100002,100009,100009,100079	100197
100009,100223,100002,100197,100009,100002,100009,100223,100197,100017,100002,100223	100009,100223
100197,100197,100078,100109,100197,100197,100007,100009,100223,100007,100010,100009,100007,100038,100010,100009,100223,100038,100009,100223,100009,100223,100009,100009,100110,100054,100197,100223,100197,100012	100197,100066,100114
100197,100002,100197,100146,100223,100197,100010,100009,100223,100009,100007,100223,100223,100009,100223,100009,100007,100009,100223,100138,100009,100007,100197,100197	100197,100012
100002	100009
100002,100197,100002,100197,100007,100197,100038,100197,100002,100197,100009,100002,100002,100197,100002,100009,100223,100009,100223,100009,100223,100007,100223,100009,100223,100009,100007,100009,100081,100009,100017,100197,100223,100174,100197	100197,100137
100197,100002,100197,100002,100197,100002,100038,100197,100223,100290,100002,100038,100002,100197,100012,100020,100009,100223,100009,100223,100002,100009,100223,100009,100007	100009,100223,100002
100009,100002,100002,100002,100197,100002,100038,100009,100223,100009,100009,100007,100009,100223,100009,100197,100223,100197,100012,100038,100009,100223	100197
100197,100197,100002,100197,100038,100197,100002,100197,100038,100223,100009,100038,100223,100197,100012,100009,100038,100007,100009,100002,100009	100009,100223
100197,100002,100197,100197,100012,100197,100002,100223,100002,100009,100223,100009,100009,100223,100002,100009,100114,100009,100223,100009,100223,100002,100038,100038,100009,100007	100197,100223
100009,100197,100012,100013,100021	100009
100197,100007,100002,100038,100009,100010,100002,100038,100009,100223,100009,100223,100009,100197,100223,100002,100009,100223,100007,100197	100197,100007,100109,100010
100197,100009,100009,100197,100009,100012,100197,100009,100009	100009,100007,100002
100009,100002,100038,100197,100002,100038,100197,100002,100009,100223,100009,100002,100038,100002,100038,100007,100009,100002,100038,100009,100223,100009,100223,100197,100223,100197,100002,100002,100197,100038,100197,100290	100197,100223
100009,100009,100197,100197,100009,100038,100009,100009,100197,100012,100009,100007,100009,100078,100009,100197,100007,100197,100017	100197,100007
100009,100009,100009,100197,100009,100038,100197,100009,100002,100009,100009,100038,100009,100285	100197
100009,100009,100223,100009,100197,100081,100197,100223	100197,100007,100081,100010
100009,100009,100197,100009,100197,100009,100012,100038,100009,100009,100038,100009,100007,100197	100197,100002,100027
100197,100009,100038,100017,100197,100197,100009,100007,100197,100007,100197,100197,100010,100007,100009,100038,100009,100009,100079	100009
100197,100009,100009,100197,100009,100197,100197,100197,100009,100009,100002,100038,100197,100014,100009	100197,100007
100009,100223,100009,100223,100007,100009	100197,100012,100038
100002,100197,100002,100197,100002,100197,100007,100002,100197,100007,100009,100223,100010,100009,100007,100009,100223,100010,100007,100009,100223,100197,100197,100223	100197,100012
100197,100007,100197,100012,100197,100002,100197,100038,100009,100223,100197,100002,100009,100223,100009,100009,100223,100038,100009,100038,100009,100079,100197,100223,100009,100009,100223,100197,100002,100038	100197,100110,100223,100007
100197,100002,100009,100223,100009,100223,100009,100009,100012,100009,100007,100002,100009,100223,100002,100009,100197,100223,100197,100002,100009,100197,100223	100197,100038
100197,100038,100197,100038,100009,100012,100197,100007,100010,100197,100002,100038,100197,100007,100009,100223,100067,100002,100009,100223,100038,100009,100223,100009,100223,100009,100009,100197,100223,100197,100112,100007,100197,100223,100068,100197,100002,100197,100287,100197,100054	100197
100197,100009,100197,100197,100009,100007,100002,100009,100009,100007,100009,100001,100009,100038,100002	100197,100002
100009,100002,100197,100007,100009,100223,100038,100223,100197,100038,100009,100223,100038,100263,100009,100002,100038,100002,100009,100223,100009,100223,100197,100002,100009,100012,100002,100007	100197,100007
100009,100197,100136,100290	100197
100038,100002,100197,100002,100197,100002,100197,100009,100223,100197,100223,100081,100009,100223,100009,100223,100009,100223,100009,100223,100197,100012,100197	100197,100223,100138
100197,100197,100002,100007,100009,100223,100197,100002,100009,100223,100089,100078,100009,100012,100197,100197,100002,100197,100223,100197,100290,100109	100197,100223,100002,100038
100197,100002,100009,100223,100009,100007,100009,100223,100038,100009,100223,100009,100223,100009,100197,100002,100197,100012	100197,100223
100197,100009,100009,100009,100009,100197,100197,100009,100009,100038,100009,100002,100038,100009,100002,100038,100009,100164,100009,100038,100010,100078,100007,100009,100012,100009	100197
100197,100002,100009,100223,100197,100197,100007,100002,100197,100002,100009,100009,100223,100009,100038,100223,100002,100009,100223,100009,100002,100197,100007,100002	100197,100007,100114
100009,100197,100223,100197,100223,100197,100010	100197,100223
100009,100038,100009,100009,100038,100009,100009,100038	100197,100077
100197,100002,100138,100009,100223,100009,100223,100009,100002,100009,100009,100007,100197,100197,100009,100223	100009,100223
100197,100197,100007,100009,100007,100009,100002,100009,100290,100009,100112,100009,100009,100223,100009,100223,100009,100223,100009,100012,100197,100009,100223,100038,100009,100223,100197,100223	100197,100223,100002
100197,100002,100197,100038,100197,100007,100010,100197,100197,100002,100009,100002,100197,100197,100002,100197,100002,100223,100007,100002,100002,100009,100054,100002,100009,100223,100009,100223,100002,100009,100089,100054,100197,100223,100009,100002,100223,100197,100012,100009,100223,100197,100146,100109	100197
100197,100002,100002,100038,100197,100197,100012,100002,100038,100002,100038,100197,100007,100010,100009,100167,100010,100009,100223,100007,100002,100009,100002,100038,100009,100014,100224,100009,100223,100038,100197,100009,100009,100223,100038,100197,100223,100007,100009,100223,100197,100038,100137,100197,100038,100223	100197,100290
100197,100009,100009,100197,100009,100009,100038,100197,100002,100197,100002,100197,100197,100191,100002	100197,100012
100197,100197,100197,100197,100009,100038,100009,100038,100009,100017,100002,100009,100197,100018,100002,100197,100079,100009,100197,100002,100038	100197,100223,100007
100009,100009,100009,100197,100197,100197,100197,100197,100009,100038,100002,100009,100197,100007	100197,100012
100009,100012,100009,100009,100038,100009,100038,100197	100009
100197,100009,100197,100009,100038,100197,100009,100009,100038,100009,100002,100007,100197,100002,100038	100197
100009,100009,100009,100009,100197,100197,100197,100009,100137,100002,100009,100038,100009,100204,100197,100007	100197,100007
100009,100009,100197,100009,100130,100197,100009,100130,100038,100197,100017,100197,100002,100038	100197,100038
100009,100009,100197,100197,100009,100012,100197,100007,100009,100002,100009,100038,100002,100009,100038,100009,100002,100009,100002,100027	100197,100007
100057,100046,100004,100011,100197,100007,100197,100007	100197,100019,100059
100009,100009,100009,100038,100009,100009,100009,100038,100197,100079,100197	100197,100002
100009	100009
100009,100066,100078,100018,100009,100002,100009,100009,100197,100038	100197,100007
100197,100197,100197,100009,100002,100010,100009,100038,100009,100038,100009,100009,100009,100197,100007,100197,100002,100007	100197,100002,100054
100197,100009,100197,100009,100009,100009,100009,100009,100038,100009,100038,100009,100009,100009	100009,100007
100009,100009,100009,100197,100009,100197,100009,100009	100009
100197,100009,100009,100009,100009,100009,100197,100197,100197,100197,100197,100197,100002,100009,100002,100197,100009,100035,100009,100009,100027,100009,100197,100007,100038,100197,100174,100009,100197,100007	100197
100012	100027,100004
100197,100197,100009,100009,100197,100290,100012,100009,100038,100002,100018,100009,100002	100009
100076,100197,100013,100197,100056,100007	100009,100012
100009,100009,100009,100197,100197,100197,100009,100197,100038,100009,100007,100197,100038,100197,100017,100197,100038	100197,100027,100129,100002
100009,100197,100009,100009,100009,100197,100009,100012,100009,100009,100197,100017	100009
100197,100009,100009,100009,100009,100197,100197,100009,100009,100038,100002,100009,100009,100197	100197,100017
100009,100138,100002,100009,100138	100197,100007
100197,100197,100009,100009,100009,100009,100197,100197,100197,100002,100009,100007,100009,100009,100009,100009	100009,100012
100009,100009,100009,100009,100197,100197,100009,100009,100012,100009,100009,100009,100038,100009,100038,100009,100197,100197	100197
100009,100009,100197,100009,100007,100001,100197,100009,100009,100009,100197,100010,100197,100081,100197,100204,100197,100002	100197,100012,100002
100009,100009,100009,100197,100197,100009,100009,100038,100009,100038,100002,100009,100009,100197	100009,100012,100002
100197,100197,100009,100009,100002,100009	100009
100009,100197,100009,100009,100009,100197,100197,100197,100197,100197,100014,100009,100009,100007,100009,100197,100002,100038,100017,100197,100002,100038,100009,100197,100038,100197,100290	100197,100007,100002
100197,100009,100009,100009,100009,100197,100197,100197,100009,100146,100179,100054,100009,100007,100035,100197,100146,100009,100038,100009,100009,100009,100197,100002,100009,100009,100012,100197,100007,100197,100009,100114,100197,100007,100081	100197,100007
100009,100009,100007,100197,100197	100197
100009,100197,100009,100035,100197,100009,100009,100009,100112,100009,100012,100009,100009	100009
100009,100197,100197,100197,100009,100001,100009,100054,100078,100009,100009,100009,100009,100010,100009,100109,100007,100009,100002,100197,100009	100197
100197,100009,100138,100002	100197
100009,100009,100197,100197,100009,100197,100197,100009,100009,100009	100197
100009,100009,100009,100197,100197,100197,100197,100197,100197,100007,100009,100009,100009,100009,100197,100009,100007,100009,100191,100197,100017,100009,100012	100197,100007,100138
100197,100197,100197,100009,100009,100197	100009
100009,100009,100002,100009,100054,100078,100009,100007,100197,100012,100002	100197
100009,100197,100197,100009,100038,100197,100009,100197,100002,100007,100197,100197,100002,100197	100197,100017
100009,100009,100009,100027,100009,100054,100078,100009,100007	100197
100009,100009,100002,100197,100197,100009,100054,100078	100197,100002
100197,100009,100197,100009,100002,100138,100197,100009,100009,100001,100002,100007,100197,100197,100009	100197,100007
100197,100197,100197,100197,100009,100009,100009,100009,100002,100009,100269,100009,100002,100197,100054,100009,100197,100009	100009,100007
100009,100035,100197,100197,100002,100009,100007,100009,100027,100009,100002,100078,100054,100197,100002,100197,100012,100197,100002,100007,100017,100010,100197,100197	100197,100002
100197,100009,100197,100197,100197,100197,100197,100009,100009,100007,100197,100007,100009,100197	100197
100009,100223,100009,100009,100007,100009	100197
100009,100009,100009,100009,100002,100009	100197,100001
100197,100009,100176,100009,100002,100197,100002,100009,100012,100009,100002,100009,100007	100197
100197,100009,100197,100197,100009,100009,100009,100223,100009,100009	100197
100197,100009,100009,100009,100009,100009,100009,100009,100007,100009,100027,100197,100054,100197	100197,100007
100197,100197,100009,100007,100009,100002	100009
100197,100197,100009,100009,100034,100038,100007,100009,100009	100197
100009,100197,100197,100197,100197,100197,100009,100009,100009,100009,100007,100001,100009,100197	100009
100009,100197,100009,100007,100285,100009,100197	100197
100009,100007,100009,100002,100009,100002,100009,100078,100054,100197,100197,100002	100197
100009,100018,100002,100009,100002,100197,100054,100197	100009,100007
100009,100197,100197,100009,100009,100009,100001,100009,100007,100197	100009
100009,100009,100009,100007,100197,100054,100078,100197,100017	100197
100009,100002,100009,100027,100009,100269,100197,100197,100002,100054,100078	100197
100009,100012,100009,100009,100001,100197,100197,100002,100009,100002,100285,100009,100010,100197,100007,100009,100054,100078,100197,100002,100197,100197,100002,100197	100197,100002
100009,100009,100197,100009,100002,100010	100009,100223
100197,100197,100009,100009,100269,100027,100009,100009,100078,100197,100078,100197,100007,100009,100002,100197	100009
100009,100009,100009,100009,100009,100009,100007,100009,100197,100009	100197,100038
100009,100002,100009,100007,100009,100009,100007,100009,100009,100054,100009,100078,100009,100009,100197,100197	100197
100009,100197,100197,100197,100009,100001,100009,100009,100009,100009,100009,100197,100002	100009
100009,100300,100009,100007,100197,100009,100010,100049	100197
100197	100009
100009,100197,100197,100009,100009,100197,100197,100009,100002,100009,100007,100009,100054,100078,100197,100197,100197,100007	100197,100010
100009,100197,100197,100009,100009,100007,100197	100197
100009,100197,100197,100009,100009,100009	100197,100016
100197,100009,100009,100002,100197,100009,100009,100009,100009	100197,100007,100010,100054
100012,100009,100009,100056,100085	100197,100007
100197,100197,100197	100197,100048
100009,100162,100234	100197
100009,100197,100009	100009,100012
100009,100197,100012,100011	100197
100011,100007,100010,100007,100168,100009,100197,100197,100007	100197
100197,100009,100010,100007,100009,100009	100009
100009,100009,100197,100012	100197,100002
100009,100011,100009,100290,100009,100170,100007,100009,100197	100197,100002
100009,100013,100027,100168,100009,100007,100007,100197	100197
100197	100009
100009,100027,100168,100009,100282,100027,100009,100007,100007,100197	100197,100007
100009,100007,100009,100009,100197,100027,100013,100011,100197,100012,100112,100197	100197
100009,100197,100036,100170	100197,100012
100009,100027,100168,100009,100282,100027,100009,100007,100007,100197,100197,100007,100197,100089	100197,100027,100168,100002
100197,100009	100197
100009,100007,100011,100009,100009,100009,100138,100002,100009,100197,100002	100197,100170
100009,100009,100013,100009,100009	100009,100290
100009,100027,100168,100009,100027,100282,100009,100007,100007,100197	100197,100007
100197,100009,100007,100009,100009,100009,100009	100197,100037
100009,100197,100012,100197,100002	100197
100009,100027,100168,100009,100002,100170,100282,100027,100009,100007,100007,100197,100012	100197,100007
100009,100027,100168,100009,100007,100007,100197	100197,100007
100009,100009,100170,100009,100089,100009,100009,100260,100097,100197,100002	100197,100012,100112
100009	100009
100009,100009,100197,100002	100197,100007
100009,100197,100009,100223,100009,100009,100001,100009,100290,100009,100228,100009,100223,100009,100002,100197,100081,100223,100009,100009,100197,100007	100197
100009,100197,100009,100009,100009,100223,100197,100002,100223,100009,100009,100007,100035,100223,100009,100078,100009,100197,100078,100002,100197,100012,100197	100197,100223
100009,100197,100197,100197,100009,100223,100009,100002,100223,100009,100009,100038,100002,100035,100007,100223,100009,100009,100197,100223,100009,100002,100197,100007	100197
100009,100197,100009,100038,100009,100197,100197,100007,100010	100197
100197,100009,100001,100002,100027,100009,100009,100038,100009,100197,100223,100009,100027,100197,100012,100197,100285,100007,100197	100197,100290
100009,100197,100197,100197,100197,100009,100035,100007,100009,100197,100009,100223,100009,100035,100007,100223,100009,100002,100009,100197,100002,100223,100009,100002	100197,100223,100010,100007
100009,100007,100197	100009
100009,100197,100197,100197,100007,100009,100009,100009,100223,100009,100197,100002,100197,100290	100197,100002
100197,100197,100009,100197,100009,100038,100009,100009,100009,100035,100007,100197,100223,100009,100197,100009,100009,100009,100035,100007,100223,100009,100009,100002,100197,100012	100197
100009,100009,100197,100007,100009,100002,100197,100007	100197
100009,100009,100009,100223,100009,100009,100002,100009,100009,100223,100009,100002,100197,100223,100009,100197,100002,100197,100007,100079,100197,100007	100197
100197,100009,100009	100009,100035,100007,100012,100002,100223,100009
100197,100009,100009,100107,100007,100009,100002,100223,100009,100009,100223,100197,100009,100002,100009,100012	100197
100197,100197,100197,100197,100197,100197,100009,100009,100001,100038,100009,100017,100197,100197,100223,100009,100009,100223,100009,100009	100197,100007
100009,100197,100197,100129,100002,100009,100009,100009,100290,100197,100197,100009,100223,100009	100197,100007
100197,100009,100038,100197,100107,100002,100223,100197,100009,100197,100007,100035	100009,100002,100223,100009,100035,100007
100009,100197,100009,100038,100009,100038,100009,100009,100035,100007,100009,100009	100009
100197,100009,100197,100197,100197,100197,100197,100009,100009	100009,100002,100038
100009,100197,100197,100197,100009,100009,100012,100009,100009,100009,100223,100009,100009,100290,100009,100035,100007,100009,100009,100009	100197
100009,100197,100197	100009,100223,100009
100009,100197,100009,100009,100197,100002	100197,100223,100027,100002
100197,100197,100009,100197,100197,100197,100009,100009,100197,100009,100001,100009,100081,100009,100197,100290,100197,100007	100197
100009,100007,100117,100009,100223,100197,100038,100223,100012,100009,100009,100002,100223,100009,100197,100197,100007,100197,100007	100197,100002,100038
100197,100009,100009,100197,100197,100009,100009,100035,100007,100197,100009,100002,100009,100009,100035,100007,100009,100009,100009,100197,100007,100035,100197,100007	100197,100114,100290
100009,100197,100009,100197,100009,100223,100009,100197,100197,100009,100002,100223,100009,100009,100002,100012,100009,100197,100007,100197,100002,100197,100007,100197	100197,100223
100197,100009,100197,100197,100009,100197,100009,100009,100002,100012,100009,100009,100009,100009,100035,100007,100009	100197,100223,100002,100038,100027
100009,100009,100197,100197,100197,100009,100009,100009,100038,100009,100027,100197,100038,100009,100223,100009,100002,100197,100197,100012,100197	100197
100009,100197,100197,100009,100009,100027,100223,100009,100197	100009,100002,100012,100223,100009
100009,100197,100009,100035,100007,100223,100009,100009,100197,100007	100197
100009,100009,100038,100009,100009,100223,100009,100002,100009,100009,100035,100007,100009,100009,100197,100002,100223,100009	100197,100007
100009,100197,100197,100009,100223,100009,100197,100009,100197,100038,100223,100002,100009,100035,100007,100009,100009,100009,100009,100038,100223,100009	100009
100023,100010,100009,100164,100009,100146,100197,100010,100011,100065,100021,100069,100036,100197,100010,100036,100009,100010,100009,100012,100009,100023,100009,100010,100036,100031	100009,100036,100146
100197,100009,100197,100009,100197,100002	100197,100223,100290
100009,100197,100197,100009,100002,100009,100038,100009,100038,100009,100009,100035,100007,100223,100009,100009,100035,100007,100009,100197,100009,100223,100009,100009	100009
100009,100009,100197,100009,100038,100035,100007,100223,100009,100009,100009,100012,100002,100009,100009,100002,100009,100009,100223,100009,100197,100009,100009,100197,100081,100002,100223,100009,100197,100009,100002,100197,100007,100197,100007,100197,100002,100197,100223,100007,100197,100038	100197,100038
100197,100197,100197,100007,100009,100009,100031,100197,100056,100009,100056,100039,100009,100031,100009,100009,100009,100035,100007,100009,100197	100197,100056
100009,100197,100197,100009,100002,100009,100009,100009,100002,100009,100038	100197,100223,100027,100007,100002
100009,100197,100197,100197,100197,100290,100009,100009,100038,100009,100002,100009,100223,100009,100197,100002,100197,100012,100197,100117,100197,100197,100149,100197,100002,100197,100223,100027,100197,100007	100197,100002,100038
100009,100009,100002,100009,100197,100009,100035,100007,100197,100009,100009,100223,100197,100197,100002,100009,100002,100009,100009,100012,100002,100009,100009,100197,100223,100009,100066,100197,100007	100197,100168,100002,100038
100009,100197,100009,100197,100009,100002,100223,100009,100009,100009,100035,100007,100223,100009,100009,100197,100009,100197,100038,100223,100009,100197,100002,100197,100223,100012	100197
100197,100009,100197,100197,100197,100009,100081,100009,100197,100009,100009,100081,100035,100007,100223,100009,100009,100197,100002,100197,100012,100197,100197,100223,100027	100197,100038
100197,100197,100197,100009,100038,100012,100009,100009,100002,100009	100197,100007
100009,100197,100197,100009,100002,100009,100197,100002,100009,100035,100007,100223,100009,100009,100002,100038,100009,100009,100197,100223,100009,100009,100223,100009,100197,100007,100197,100197,100002,100197,100223,100197,100012,100197,100002	100197
100009,100197,100009,100197,100197,100002,100012,100009,100009,100038,100009,100197,100223,100002,100197,100009,100035,100007,100223,100009,100009,100035,100007,100009,100009,100009,100197,100197,100197,100197,100107	100197,100002
100009,100009,100009,100009,100009,100009,100038,100197,100223,100197,100081,100197,100012,100197,100002,100197,100146,100197	100197
100009,100009,100197,100009,100223,100002,100009,100009,100009,100223,100009,100197,100009,100009,100197,100223,100009,100197,100007,100035	100197,100078
100009,100197,100223,100009,100009,100223,100009,100035,100007,100197,100129,100009,100035,100007,100002,100223,100009,100009,100009,100009,100223,100009,100197,100007,100197,100290	100197,100223
100009,100009,100197,100197,100197,100009,100009,100038,100035,100007,100009,100197,100002,100223,100009,100009,100197,100290	100197,100223,100002
100197,100007	100197,100002,100223
100197,100197,100197,100009,100197,100009,100223,100009,100009,100009,100027,100009,100223,100009,100002,100009,100009,100038,100007,100009,100009,100002,100009,100009,100002,100223,100009,100009,100009	100197,100223,100027
100197,100197,100009,100009,100002,100012,100009,100009,100223,100009,100027,100009,100009,100009,100001,100002,100009,100290,100009,100197,100223,100009,100197,100007	100197,100223,100027
100009,100197,100009,100038	100009,100002
100009,100197,100009,100009,100197	100197,100002
100009,100197,100197,100197,100175,100197,100197,100009,100038,100009,100009,100009,100223,100035,100007,100009,100009,100009,100009,100223,100009,100009,100197	100197
100009,100197,100009,100197,100002,100081,100223,100038,100009,100038,100081,100007,100009,100035,100007,100009,100009,100197,100002,100007,100197,100197,100012,100197,100007	100197
100009,100009,100197,100009,100009,100300,100068,100009,100009,100223,100009	100197,100068
100009,100197,100197,100197,100009,100009,100009,100009,100009,100038,100009,100009,100035,100007,100009,100009,100038,100002,100009,100009,100197,100290	100197,100002
100009,100009,100197,100197,100009,100197,100002,100223,100197,100012,100009,100223,100009,100009,100002,100009,100009,100009,100002,100009,100038,100035,100007,100223,100009	100197
100009,100009,100197,100197,100002,100002,100009,100009,100038,100009,100002,100223,100035,100007,100009,100009,100009,100002,100009	100197,100007,100223,100038
100009,100197,100197,100009,100197,100009,100038,100009,100223,100009,100197,100223,100009,100009,100038,100197,100027,100197,100007,100197	100197,100223,100002
100009,100197,100197,100009,100009,100001,100038,100002,100009,100027,100009,100035,100007,100223,100009,100009,100197,100007	100197,100007,100290
100009,100197,100009,100009,100138,100009,100035,100009,100007	100009
100009,100197,100197,100197,100197,100009,100009,100223,100197,100197,100009,100009,100197,100197,100038,100002,100009,100012,100223,100009,100197,100007,100223,100197,100007,100197,100002	100197
100197,100009,100197,100197,100009,100002,100009,100197,100009,100009,100009,100002,100009,100009,100197,100002,100009,100009,100197,100002,100223,100007,100027	100197,100007
100197,100038,100197,100009,100009,100009,100038,100009,100002,100009,100038,100223,100009,100002,100009,100197,100002,100009,100223,100009,100002,100009,100223,100009,100009,100027,100223,100009,100197,100174,100009,100197,100012,100009,100197,100197,100007,100197,100197,100038,100197,100007,100197,100223,100027,100197,100197,100197,100002	100197,100002
100009,100197,100197,100009,100009,100027,100223,100009,100009,100223,100009,100009,100038,100223,100009,100009,100009,100035,100007,100009,100009,100197,100168,100007	100197
100009,100197,100009,100197,100012,100009,100038,100035,100007,100009,100081,100012,100009,100009,100197	100197
100197,100197,100009,100038,100009,100223,100009,100002,100009,100035,100007,100009,100038,100009,100197,100009,100035,100007,100009,100223,100009,100009,100197,100223,100009,100009,100009,100197,100027	100197,100035,100007
100009,100009,100197,100197,100009,100009,100038,100012,100197,100007,100035,100009,100223,100009,100197,100038,100197,100002,100197,100038,100002	100197,100002,100007
100009,100009,100009,100002,100038,100009,100009,100035,100007,100002,100009,100009,100223,100009,100009,100009,100197,100223,100009,100038,100002,100009,100223,100009,100035,100007,100002,100223,100009,100197	100197,100007
100197,100197,100009,100223,100197,100002,100197,100002,100197,100012	100197
