207	100197,100211,100009,100019,100211,100009,100056,100009,100109,100110,100010,100009,100012,100009,100151,100009,100056,100197,100013,100197,100056	100197,100031
207	100009,100056,100197	100197,100056,100012
2	100197,100008,100087,100076,100197,100007,100197,100197,100095	100013
83	100044,100038	100009
38	100051,100026,100160,100180,100197,100012,100007,100009,100009,100026,100056	100009
77	100009	100009
77	100007,100007,100197	100197
207	100007,100009,100031,100009,100178	100197,100056
207	100011,100094,100047,100007,100043,100069,100044,100007,100013,100197,100009,100031	100009,100036
77	100007	100197
38	100018,100044,100009,100032	100009,100056
1	100197	100197,100056
2	100197,100007,100206,100004,100009,100049,100010,100009,100007,100009,100009,100076,100019,100009,100056,100026	100197,100056,100013
207	100081,100044,100017,100007,100197,100214,100009,100056,100009,100009,100074,100282,100009,100031,100007,100197,100056	100009
49	100002,100007,100007,100009,100197,100002	100009,100056
80	100009	100009
215	100197,100009,100056,100009,100031,100055,100197,100031,100055	100197
59	100010,100107	100012
49	100048,100068,100009,100197,100071,100030,100009,100032,100009,100070,100197,100009,100056,100023,100063,100002,100009,100085,100056,100030,100009,100044,100048,100282	100197,100160,100065,100056
49	100197,100009,100056,100009,100009,100102,100290,100083	100197,100056
207	100081,100035,100009,100031,100009,100009,100174,100197,100009,100174	100197,100056,100035
207	100036,100009,100009,100009,100197,100197	100197
207	100012	100197
207	100024,100032,100031	100009
38	100013,100054	100154,100181
77	100197,100197,100009,100009,100285,100038,100031,100009,100009	100197
151	100007,100013	100007,100011
70	100009	100009,100067
110	100197,100009	100197
207	100009,100009	100197
207	100197,100007,100009,100197,100197,100009,100009	100009
207	100009,100009,100009,100197,100009,100010,100007,100009,100110,100109,100132,100009,100007,100009,100056,100083,100001,100009,100007,100009,100012,100197,100056,100044,100011	100009,100031,100016,100039
77	100197,100197,100197	100197
207	100010,100007,100009,100197	100009
38	100018	100031
38	100024,100092,100004,100009,100007,100009	100009
38	100024,100012,100031	100004,100092
38	100031,100031	100009,100031
107	100197,100197,100197,100009,100197,100009,100197	100197
107	100197,100197,100009,100056,100009	100197
107	100197,100009,100009,100009	100197
107	100009,100197,100009	100197
107	100197,100009,100197,100009	100197
107	100009,100009,100197	100197
107	100197,100197,100009,100009,100197	100197
107	100009,100009,100009,100009,100197,100285,100036,100009,100013,100011,100056	100197,100056
107	100003,100005,100035,100009,100009,100197,100197	100197
107	100035,100007,100010,100197,100197,100197	100009
107	100197,100009,100197,100009,100009,100009	100197
107	100007,100010,100031,100013,100011,100035,100030,100009	100197
49	100069,100011,100017,100114,100110,100109,100146,100109,100026,100007,100197,100012,100197,100197,100013,100197,100009,100007,100197,100197,100013,100009,100197,100075,100076,100197,100015,100026,100046,100051,100070,100009,100031,100116,100069,100044	100197,100024
38	100026,100012,100017	100026
62	100197,100011,100197,100197	100009
110	100015,100004,100007	100017
207	100197,100012,100009,100056,100009,100253,100007	100197,100031,100059
175	100197	100197,100010
175	100197,100007,100010,100009,100031,100009,100029,100009,100056,100009,100114,100009,100007,100197,100056,100197,100066,100197,100065,100064,100022	100197,100031,100259
159	100109,100110,100010,100007,100044,100021,100197,100017,100013,100011,100010,100007,100009,100056,100007	100009
77	100007,100009,100009,100026,100197	100197
207	100112,100021,100002,100007,100011,100006,100043,100260	100009
207	100009,100053	100009,100110
124	100002,100002,100009,100056,100002,100001,100165,100009	100197
219	100079,100036,100002,100197,100036,100076,100036,100009,100038,100197,100002,100193,100197,100009,100011,100197,100009,100002,100024,100009,100012,100009,100038,100009,100089,100013,100009,100007,100185,100197,100056,100007	100197,100011
207	100032	100044,100026,100045,100015
49	100009,100009,100010,100009,100009,100010,100009,100010,100009,100009,100009,100009,100019,100009	100009
49	100003,100009	100009
49	100197	100009
49	100197	100009
49	100005,100085	100081
49	100035,100007,100007,100035,100010,100185,100185,100197	100009
49	100185	100197
49	100185,100185	100009
49	100009	100197,100026,100051,100007,100010
129	100042,100069,100007,100146,100011,100063	100009
129	100013,100017	100011
107	100011,100013,100220,100069,100146	100007
144	100157,100011	100197,100015,100026,100055
144	100009	100009,100007,100011,100056
144	100029,100011,100022,100197,100007,100009,100026,100051,100009,100012	100009,100011
144	100197,100046,100015	100197,100012,100007
16	100012	100073,100007
207	100009	100009,100056,100009
207	100012,100018,100009,100197	100197
207	100018	100007
38	100012	100070,100048,100044
49	100034	100009
49	100009	100009,100117
49	100009,100015,100051,100026,100048	100009
129	100104,100012	100009
207	100009,100002,100007,100032,100009,100026,100012,100009,100056	100197,100031
216	100009,100009,100009,100009,100056	100197
220	100197,100042,100083,100197,100007,100009,100056,100038	100197,100081
207	100007,100009,100197	100197
128	100017,100197,100012,100009,100011,100066,100009,100031,100197,100007,100110,100197,100010,100197,100007,100049,100010	100197,100031
207	100043,100041,100197,100009,100012,100069,100044,100021,100004,100056,100009,100009,100056	100009
62	100197,100007	100009,100019
77	100009,100010,100007,100009,100007,100009,100009,100009,100019	100009
77	100197,100009,100009	100009
38	100160,100106,100124,100025,100111,100070,100044,100073,100035,100007,100069,100043,100013,100105,100142,100197,100193,100197	100197
49	100009,100031,100009,100012	100197,100056
207	100044,100048,100108,100171,100093,100057,100032,100059,100012,100013,100011,100014,100007,100039,100010,100197,100151,100251,100009,100032	100009,100009,100031,100034
49	100011,100007,100036	100197
81	100027	100011
38	100012,100009,100175,100034	100197
38	100197,100197,100009,100037,100197	100197
38	100009,100197,100021,100197,100009	100009,100012,100025
38	100018,100219,100026,100046,100007,100021,100009,100030,100013,100065,100009,100007,100017,100197,100021,100197,100197	100044
38	100053,100197,100021,100197,100012,100009,100218,100009	100197,100149
2	100009,100087,100026,100009,100230	100009,100056
38	100034,100007,100017,100011	100197
110	100146,100009,100007,100026	100009,100012
207	100012,100013	100009,100050,100012
38	100007,100087,100026,100051,100197,100031,100197,100007	100197,100056
207	100197	100009,100056
38	100021,100007,100010,100197,100083,100012,100009,100009,100290,100009,100026,100009,100056	100197
159	100197,100009,100197,100197,100009	100009,100019
142	100012,100067,100009,100036,100253,100007,100009,100009,100009,100009,100109,100227,100007,100056	100197,100056
142	100009,100007,100009,100011,100031,100009,100056	100197,100056
142	100009,100012	100009,100056
142	100007,100009,100253,100216,100009,100282,100012	100197,100056,100002
142	100056,100007,100056,100007,100009,100012,100009,100031	100009,100112
142	100056,100036,100067,100007,100036,100197,100036,100170,100009,100197,100067,100204,100009,100056,100009,100056,100197,100038,100012,100007,100109,100009,100056,100197,100007,100197	100197,100056,100011,100133
36	100012,100060,100002,100137,100175,100067,100007,100005,100009,100063,100009,100091,100197,100050,100197,100005,100009,100009,100007,100009,100009,100041,100009,100009,100056	100009,100009
207	100088,100052,100026,100046,100051,100015,100088,100174,100068,100028,100007,100009,100007,100197,100032,100009,100114	100009,100009,100031,100011
207	100197	100197,100056
207	100032,100051,100046,100015,100013,100011,100030	100007
38	100012,100009,100013,100089,100115,100239	100009,100056
49	100013,100197,100197,100009,100009,100197,100197	100197
168	100009	100013,100063
49	100034	100023
207	100007,100059,100069,100012,100197,100007,100009,100024	100009,100056,100007,100036
19	100012,100009,100009,100056,100009,100081,100007	100197,100056
49	100017,100072,100004,100139,100009,100044,100059,100030,100021,100099,100026,100015,100009,100197,100239,100203,100009,100282,100197,100056	100197,100031
49	100007,100017,100010,100030,100044,100021,100026,100046,100015,100099,100011,100023,100023,100011,100197,100009,100056,100009,100009,100287,100197,100031	100197
49	100009,100036,100034,100197,100007,100009,100009,100009,100012,100009,100009,100282,100009,100009,100056,100197,100197	100197,100034
207	100079,100080,100010,100007,100012,100009,100009,100024,100197,100013	100197,100056
207	100012,100009	100197,100007,100013,100019,100010
207	100009,100197,100197,100069,100041,100044	100013
207	100009	100009,100031,100030,100269
39	100009,100009,100009	100197,100036,100175
65	100009,100056	100011
1	100007,100069,100085,100044,100021	100009,100066,100004
207	100009,100197,100197,100197,100197,100009	100009
38	100131,100002,100037,100009,100009,100255,100069,100009,100113,100197,100032,100007,100197,100175,100056,100009	100009,100046,100048
38	100053,100011,100034,100073,100025,100111,100105,100043,100106,100012,100017,100113,100009,100013,100142,100009,100070,100197,100197,100007,100044,100013,100009	100012,100036
207	100007,100010,100197,100088,100197,100197,100009,100002,100009,100009,100056,100009,100009,100009,100011,100056,100021,100009,100099,100168,100024,100043,100009,100012,100007	100009
207	100046,100015	100036
207	100009,100032,100197,100088,100002	100197,100197,100031,100011,100034
207	100052,100046,100137,100088,100197,100032	100003,100005
207	100007,100044,100052,100046,100051,100015,100021,100059,100114,100032,100039,100197,100007,100010	100009,100009,100026,100166
207	100011,100013,100021,100080,100086,100044,100030,100068,100174,100171,100059,100197,100130,100002,100003,100007	100197,100043,100012
207	100197	100197
207	100007	100197
77	100012	100027
77	100197,100009,100197,100038,100197,100009,100044,100009,100031,100009,100102,100059,100011,100009,100009,100007,100009,100197,100056,100197,100197,100007,100035	100197
14	100094	100012
207	100007,100088,100009,100026,100009,100076,100056,100044,100007,100035,100021	100197,100012
207	100197,100007,100007,100009,100031,100016,100039,100009,100011,100044,100069	100197,100012
207	100009,100009,100056,100009,100056,100007,100197,100056	100197,100056,100012
207	100009,100053,100009,100076,100026	100197,100053,100012,100013
26	100009,100190	100197,100011
207	100009,100007	100009,100056
38	100205,100021,100046,100043,100021,100009,100001,100013,100197,100149,100007,100114,100011,100115	100197,100031
38	100009,100197,100007,100197,100009	100009
38	100044,100059,100083,100026,100009,100087,100059,100010,100035,100007,100043,100059,100083,100012,100070,100197,100069,100021,100009,100113	100009,100031
64	100197,100197	100197
77	100197	100197
77	100013	100007
47	100007,100009,100053,100038,100056,100009,100038	100197,100032
69	100197,100002,100009,100230	100197,100031,100012
76	100013,100011,100039,100007,100017,100146,100158,100064,100065	100010
64	100007,100010,100015,100044,100069,100009,100013,100011,100009,100197,100059,100056,100021,100009,100009,100031	100009,100282,100012
77	100044,100054,100089,100044,100013	100007
77	100044,100007	100197
207	100009,100053,100027,100009,100211	100197,100056
207	100013,100007,100197	100009,100253
207	100016,100238,100197,100011,100013,100032,100009,100031	100197,100056,100013,100044,100021
207	100197,100014,100197,100066,100197,100146,100197,100110	100021
159	100009,100056,100044,100026,100010,100055	100197,100056,100007,100035
207	100032,100009,100056,100009,100031	100197,100056,100001
110	100143,100011,100013,100044,100026,100046,100051,100166,100197,100197,100041,100146,100010,100130,100197,100012,100009,100009,100031,100017,100143,100009,100252,100184,100009,100009,100002,100216,100197,100031,100085,100197,100007	100197
64	100022,100028,100197,100012,100044,100226,100185,100009,100011,100013,100009,100007,100197,100048,100009,100011,100013,100009,100110,100109,100145,100167,100010,100009,100007,100009,100056	100197,100007,100056
38	100009,100009,100009,100197,100021,100023,100063,100010,100032	100009,100056,100030
38	100007,100009,100017,100009,100197,100197,100149,100009,100009,100056	100197
59	100197,100197,100197,100007,100009,100009,100056,100197,100012	100197,100056
64	100009,100007,100011,100009,100056,100197,100031,100009,100289,100019,100069,100021,100304,100009,100011,100013,100009,100056	100197,100056
59	100031,100012,100009,100007,100009,100031,100197,100009,100021,100066,100007,100031,100009	100009
38	100002,100197,100012	100009,100056,100044
47	100009,100010,100009,100087,100009	100197
47	100166,100026,100046,100051,100044,100087,100007,100032	100197,100011,100087
47	100056,100026,100044,100087,100106,100011,100023,100043,100007,100102,100197,100197,100172,100010,100041,100109,100110,100009,100056,100009,100009,100259,100056,100009,100197,100056,100094,100191,100009,100188,100115,100197,100012,100197	100197,100056,100023
47	100116,100161,100004,100032,100197,100197,100051,100026,100025,100009,100010,100009,100009,100056	100197,100056,100014,100012
38	100056,100001,100138,100165,100088,100026	100160,100180,100010
59	100073	100030,100044
207	100007,100032	100114
207	100032,100197,100197,100010,100101,100242,100009,100197	100197
207	100009,100009,100007,100009,100009,100009,100056,100197,100009,100009,100089,100076,100197,100110,100056,100197	100197,100197,100041
207	100197,100197,100009,100012,100007	100197,100013,100011,100046,100048
157	100030,100197,100013,100143,100034,100004,100009,100253,100026,100051	100197,100025
77	100197,100197	100009,100038,100015,100059,100099,100051,100044,100031
207	100044,100026,100032,100143,100013,100197,100011,100013,100197	100197,100032
207	100069,100044,100197,100197,100197,100032,100009,100197,100035,100007,100197,100009,100009,100197,100197,100197,100197,100197,100009,100212,100002,100197,100197,100067,100197,100011	100192,100102
38	100197,100009,100007,100197	100197,100007
38	100197,100009,100007,100056	100197,100007
59	100197,100011,100013	100009,100056
38	100249	100009,100007
29	100009,100026,100007,100010,100017	100009
207	100044,100007	100126,100155,100094
207	100017,100207,100032,100018,100018,100088,100031,100093,100059	100068,100174,100026
37	100253,100007,100035,100009,100053,100009,100056,100038,100197,100027,100197,100010,100132,100133,100109,100110,100146	100197,100224,100079
37	100197,100036,100009,100036,100056,100009,100044,100065,100042	100011,100023
220	100038,100088,100088	100012
38	100007,100197,100197,100041,100197,100197	100025
64	100073,100026,100009,100069	100197,100056
77	100013,100197,100091,100153,100011,100009,100050,100252,100016,100242,100101,100009,100012	100009,100007
77	100013,100252,100009,100041,100197,100048,100037,100011,100197,100048,100153,100075,100076,100009,100149,100009,100282	100197
62	100197,100031,100009,100031,100029	100009,100007,100011,100104
207	100007,100047,100007,100032,100007,100171,100197,100197,100007,100011,100013	100197
47	100011,100022,100028,100007,100009,100012,100197,100214,100197,100051,100214	100007
47	100007,100197,100012,100197,100023,100110,100109	100197,100163,100146
207	100091	100197
59	100007,100010,100043,100044,100069,100026,100103	100197
157	100137,100138,100038,100088,100012,100038,100014,100073	100043,100069,100017
65	100010,100035,100007,100043,100017,100011,100004,100089,100015,100013,100021,100026,100069,100044,100026,100009,100197,100011,100007,100197,100056,100036,100009,100253,100004,100009,100009,100046,100031,100009,100007	100009,100056
107	100013,100011,100017	100034,100073,100018
220	100038,100023,100039,100022,100021,100009,100011,100013,100197,100015,100046,100026,100276,100153,100009,100056,100253	100009
34	100012,100069,100011,100044,100226,100056,100010	100197
34	100042,100023,100197,100009,100009,100009,100007,100010,100044,100252,100059	100197
40	100007	100072
63	100009	100009
49	100160,100026,100017,100013,100009,100070,100160,100010,100002,100009,100009,100009,100197	100197
207	100009,100197,100009,100010,100009,100197,100197	100197
38	100059,100197,100009,100197,100197,100215,100171,100239,100009,100009,100056,100009,100009	100197
38	100032,100009,100197,100009,100056,100197,100024,100009	100197,100259,100007
50	100197,100032,100009,100056,100185,100009,100007,100009,100094,100300	100197,100012
207	100007,100007,100017,100002	100032
23	100115,100197,100197	100153,100197
207	100010,100007,100009,100007,100010,100197	100025
217	100009,100056	100197
2	100087,100076,100075,100009,100007,100009,100010,100027,100035,100285,100009,100009,100114,100009,100009,100002,100197,100197,100009,100009,100085,100051	100197,100161,100253
47	100197	100009,100056,100012
49	100082,100044,100082,100082,100082,100082	100082
72	100007,100009	100009
153	100009,100009,100009,100009	100197
154	100197,100009,100009,100197,100197	100197
72	100007,100011,100005,100032,100197,100213,100011,100013,100007,100009,100009,100056,100069,100009,100032,100009,100009,100065,100041,100034	100009,100009,100056
59	100007,100012,100007,100044,100015,100046,100166,100034	100010
72	100197,100030,100166,100026,100009,100009,100009,100059,100216,100009,100009,100065	100009,100009,100031,100007
72	100129,100032,100068,100054,100007,100010,100084,100030,100120	100007
163	100010,100007,100032,100005,100076,100028,100023,100009,100083	100009,100007
207	100007,100052,100026,100046,100015,100044,100009	100141
65	100007,100010,100004,100003,100197,100011,100007	100009,100009,100031
157	100032	100117,100118,100005,100069
38	100032,100009,100007,100197,100026,100105,100209,100197,100137,100038,100003,100004,100026,100015,100044,100009,100007,100197	100009,100019,100009,100034
208	100059,100057,100171	100050
207	100007,100032,100010,100093,100088,100061	100044,100003,100004,100015
65	100197,100197,100031,100073,100017	100197,100197,100007
99	100043	100226,100044
99	100007,100038,100191,100023,100052,100046,100015,100051,100011	100005,100076
99	100012,100052,100052,100046,100124,100038,100002	100191
99	100050,100161,100038,100048,100026,100046,100124,100021,100099,100043	100007
226	100135,100099,100038,100097,100098,100099	100012,100044,100026
207	100023,100011,100013,100192,100088,100047	100174
224	100006,100039	100052,100057,100046,100003,100051,100015
61	100014,100004,100015,100086,100077,100038	100032
109	100139,100007,100073,100059,100004,100044,100173,100002,100030	100149,100043,100130
77	100026	100197,100013,100065,100002,100038,100026
157	100133,100109	100007,100010
216	100197,100007,100009,100019,100039	100197,100013,100012
222	100009,100197,100009	100009
59	100253	100011
61	100197,100197,100056	100197,100012
61	100197,100007,100009,100019,100137,100138,100009,100289	100197
207	100007,100035	100197,100026,100037,100114
207	100012,100009,100253,100050,100009,100050,100009,100197,100026	100197,100056
2	100009,100076,100026,100009,100007,100035,100197,100088,100009,100031,100039,100013,100011	100009,100002,100012
207	100032,100197,100088	100197,100007,100146
153	100197,100012	100253
207	100197,100012,100026	100009,100019
61	100009,100197,100197	100197,100036,100038
61	100197,100007,100197,100012,100026,100009,100027	100197,100056
61	100197	100197,100026
61	100197,100007,100009,100007	100197
61	100197,100007,100010,100197,100108,100009,100007,100009,100289	100197,100031,100011
61	100012,100026,100197,100007,100009,100027	100197,100056
61	100197,100007,100009,100027,100011,100013,100038	100197,100012,100026
61	100009,100012,100007	100197,100056
38	100009,100087	100009
2	100009,100056,100009,100009,100159,100044,100026,100052,100285,100009,100076,100197,100197,100083,100202,100197,100056,100197,100011,100013	100197,100048
26	100197,100055	100009,100031
61	100009,100031	100197,100010,100018
61	100197,100012,100007,100197,100026,100009,100027	100197,100056
157	100053,100009,100027,100269,100304	100009,100056
58	100197,100036,100197,100026,100051,100046,100197,100197,100009,100056	100009,100253,100039,100027
224	100009,100056,100009,100056,100011	100197,100031,100012
59	100197,100053	100009,100056
1	100009,100012	100197,100011
209	100009,100047,100013,100038,100009,100190,100197,100001,100009,100056,100009,100027,100021,100030,100104	100197,100056,100023
2	100009,100255,100009,100197,100056,100007	100197,100007
154	100009,100007,100012,100197,100158	100009,100056,100010,100038
100	100009	100197,100269
157	100023,100063	100197,100007,100035
38	100197	100197
38	100197,100026,100002,100197,100002,100044,100009,100019,100001,100026,100009,100063,100056,100197,100031,100035,100285	100051,100015,100026,100001,100046
207	100197,100071,100032	100068
62	100009,100009,100253,100007	100009,100031,100039,100245,100014
207	100007,100080	100011,100023
207	100007,100026,100011,100021,100009,100056,100009,100059,100009	100009,100110,100109,100011
130	100007,100197,100056	100009,100026,100046,100015,100044,100159
156	100063,100044,100130	100009,100007,100043
207	100155,100222,100017,100017,100197,100007,100009,100009	100197
205	100253,100197,100011,100009,100041,100026,100009,100044,100009,100269,100197,100012	100197,100056
205	100023,100197,100023,100197,100009,100009,100056,100013,100039	100009,100174
64	100197,100125,100197,100032,100009,100009,100253,100009,100253,100184	100009,100253
158	100009,100252,100109,100065,100158,100009,100026,100126,100042,100038,100076,100197,100011,100197,100089,100009,100002,100197,100038,100065,100197,100038,100009,100009,100056,100009,100056,100197,100019,100009,100197,100197,100197,100056,100197	100197
2	100049,100010,100197	100009,100007
207	100009,100009,100197,100053,100207,100160,100009,100056,100011,100021,100069,100197,100197	100009,100041
64	100026,100197,100026,100009,100007,100026,100044,100009,100282,100009,100013,100007,100009,100017	100197,100056
2	100197,100012,100197,100002,100009,100007	100009
207	100038,100007,100023,100143	100114
157	100069,100021,100026,100002,100038	100017
157	100003,100027	100017,100038
207	100010	100009,100031,100304,100088
38	100009,100019	100009,100032,100007
159	100009,100007	100012
159	100009,100031,100007,100054,100078	100197,100012
207	100197,100012,100259,100009,100056,100044,100048,100009,100304	100009,100026,100162
14	100013,100035,100011,100017,100012,100034,100073,100007,100044,100207,100043,100089,100009	100197
207	100043,100069,100099,100044,100008,100007,100013,100011,100021,100010,100032,100197,100088,100047,100017,100026,100088	100197
72	100252	100009,100006
72	100007	100009,100038,100007
38	100009,100053	100009,100007
38	100197,100002,100009,100012,100009,100056,100007	100197,100056
95	100012,100197,100026,100216,100016,100197,100065,100158,100197,100029,100197,100197,100041,100197,100007,100197,100038,100059,100023,100197,100002,100002,100001,100038,100002,100053,100197,100126,100009,100031,100009,100056,100009,100056,100011,100038,100009,100056,100007,100011,100009,100056,100009,100056,100044,100038,100007,100197,100056,100197,100043,100197,100056	100197,100056
207	100032,100009,100023,100026	100009
207	100053,100197,100008,100197,100033,100009,100056	100009,100178
226	100197,100130,100009,100009,100010,100179,100088,100009,100010,100197,100031,100044,100013,100099,100021,100197,100012,100197	100197,100299,100229,100134,100168
16	100009,100197,100032,100197,100197,100007,100009,100031	100009,100126,100128,100094,100155
25	100197,100146,100197,100056	100197,100159,100027
223	100197,100002,100013,100009,100056,100009,100285,100036,100031	100197,100012
207	100007,100011,100009,100102	100011,100013
65	100012	100197,100016,100056
216	100009,100007,100007,100056,100009,100056,100304,100007	100197,100012
38	100139	100193
38	100062,100119,100094,100070,100011,100073,100012,100205,100008,100216	100197
38	100197,100009,100087,100012	100197
95	100197,100053,100007	100009,100011
270	100197,100007	100009,100024
72	100050,100009,100011,100013,100007,100032,100009,100007,100026,100197,100069,100009,100009,100056,100065,100035	100009,100009,100056
226	100047,100010,100007,100011	100007
226	100101,100010,100005,100047,100021,100013,100011,100091,100044	100031,100099
226	100012	100052
226	100179,100130,100011,100013,100007,100010	100037,100088
244	100017,100013,100020,100007,100063,100034	100017
23	100018,100197,100007,100010,100197,100085,100010,100197,100009,100009,100024	100197
49	100067,100049,100025,100105	100067
109	100032,100181	100026,100051
109	100139	100013
207	100017,100033,100104,100151,100094	100017
109	100026,100003,100197,100007,100011,100013	100009,100012,100038
207	100088,100151,100009,100009,100048,100032	100197
38	100009,100269	100197
157	100133,100038,100012,100017,100053,100009,100009,100035,100197	100197,100003,100026,100051
38	100022,100013	100116
207	100013,100197,100197,100197,100197	100197
207	100017	100197
100	100007,100009,100050,100010,100068,100021,100035,100013,100011,100069,100044	100007
100	100007,100032,100009,100044,100048,100021,100197,100009,100036,100056,100009,100051,100046,100011,100031,100017,100002,100007,100010	100197,100056
100	100011,100021,100197,100079,100009,100013,100253,100006,100007,100035,100002,100044,100026,100046,100197,100007,100009	100009
100	100194,100011,100034,100009,100031,100023,100063,100009,100009	100009
100	100007,100007	100086,100035,100014
207	100008,100009,100109,100167,100066,100044,100045,100026,100046,100071,100014,100063,100021	100232,100170
2	100052,100045,100104,100056,100013,100191,100009	100026,100141
16	100011,100073,100017,100069,100099,100013,100044	100197
16	100031,100069,100099,100073,100138,100088,100073,100043,100009,100063,100023,100025	100197
16	100119,100007,100029,100158,100043,100064,100087	100009,100007
110	100035,100007,100034,100073,100044,100193,100012,100034,100073	100035,100007,100010
16	100069,100099,100088,100009	100197
207	100002,100038,100197,100197,100033,100041,100197,100197,100197,100197	100197,100002,100007
207	100044,100123,100069,100089	100032
224	100017	100167
224	100047	100012,100007,100075
224	100009,100024,100017	100197,100019,100007
37	100009,100012,100023,100009,100041,100282,100197,100056	100197,100038
2	100035,100197,100197,100197	100197,100010,100089,100089
207	100004,100003,100088	100009
29	100035,100007	100006,100003,100043
29	100143,100146,100114	100013,100028
29	100085	100180,100160
29	100007,100035,100010,100182,100028	100141
29	100003,100006,100035	100035,100007,100010
29	100006,100003,100045,100209	100009
29	100006,100003,100007,100035,100010,100182,100011,100028	100009
29	100035,100036	100043
29	100007,100035	100046,100026,100051
29	100007,100035,100010	100011
29	100061,100043,100035,100042,100059,100188,100141	100009
29	100007,100035	100007,100035,100010
29	100007,100035,100010,100038	100007,100035,100010,100011
29	100007,100010,100006,100003	100009
29	100013	100006,100003
207	100011,100013,100110,100109,100026,100010	100197
72	100010,100044	100009
207	100044,100026,100197,100197,100213,100197,100235,100009,100197,100197,100213,100197,100037,100007,100197	100197,100032
65	100197,100044,100123,100011,100013,100197,100197,100197,100197	100197
64	100252,100026,100032	100197
77	100017,100017,100050,100010,100009,100009,100009,100056,100009,100038	100009
270	100009,100031,100026,100259,100009,100009,100044	100197,100263
47	100009,100029,100009,100179,100078	100009,100083
157	100009,100041,100054,100078,100007,100038	100053
47	100009,100056	100197,100007
65	100007,100009,100056	100053,100012
160	100197,100038,100009,100056	100197,100011,100013,100021,100044
38	100007	100009,100056,100013
2	100007,100009,100008,100076	100011
2	100009,100171,100009,100088,100007,100192,100026,100083	100009
207	100007,100009,100038	100197,100093,100059,100026,100046,100021,100168
38	100197	100009,100056
23	100007	100012
207	100021,100069,100051,100026,100007,100197,100197,100008,100009,100031,100009	100197,100056
38	100009,100197,100197,100007,100012	100197
174	100089	100007
174	100056,100173	100007
174	100007	100011,100023
174	100007	100013
174	100007,100011,100026,100051,100009,100007,100010	100009,100012,100003,100226,100013,100044,100031
207	100012,100197	100197,100059,100069,100269
178	100071	100017
178	100009	100009
38	100197	100009
110	100012,100044,100051,100026,100009	100011,100007
110	100009,100007,100197,100013,100011,100197,100012,100009,100051,100056,100009,100197,100007,100024	100197,100056
81	100032,100197,100030,100021,100197,100046,100045,100023,100009,100007,100009,100031,100017,100034,100009,100010,100056,100038	100009,100068,100300,100063
38	100012,100009,100197,100197,100087,100009,100197,100009,100009,100009,100197,100197,100215,100197,100050	100197
207	100032,100007,100114,100011,100052,100003,100004,100044,100009,100009,100032,100007	100009,100009,100056,100002,100034
178	100013,100011	100009
178	100050	100007
178	100010,100129,100246	100002
178	100007,100007,100009	100081
178	100007	100007
110	100012,100007	100009,100012
110	100012	100009,100023
110	100012	100009,100051,100026,100013
110	100012,100009,100002,100197,100002,100197,100051,100002,100026,100009,100082,100038,100009,100009,100013	100009,100012
110	100026,100051	100087
110	100197,100012	100252
110	100012,100009,100007,100009,100026,100051,100024	100009
207	100034,100009	100009
38	100007,100146,100110,100010,100009,100009,100024,100009	100197,100197,100012
76	100009,100009,100009,100009	100197
265	100009,100197,100015,100020,100185	100009
207	100012,100007,100224,100009,100009,100197	100007
39	100197,100007,100002,100038,100007,100026,100191,100023	100009,100056
39	100197,100007,100197,100020,100063,100002,100038,100034,100009,100091	100009,100025
39	100009,100031,100026	100197,100007
39	100009,100007,100001,100011,100007,100197,100026	100197,100001,100138
39	100197,100063,100197,100002,100038	100009,100007
39	100009,100002,100197,100007,100002,100197,100007,100026,100009,100013	100197,100007
39	100009,100007,100013,100038,100002,100185,100021,100044,100026,100009,100193,100044	100009,100013
39	100007,100035,100011,100197,100038	100009,100013
39	100197,100007,100009,100038,100002,100197,100013,100013	100002
39	100197,100038,100197,100002,100197,100002	100197,100013
39	100197,100070,100197,100026,100009,100013	100009,100002
39	100197,100002,100197,100038,100001,100197,100002	100020,100002
39	100009,100038,100009,100013,100042,100002	100009,100039,100013
39	100197,100011,100197,100013	100197,100002
39	100013,100007,100023,100197,100013,100026,100053,100009,100013	100197,100002,100001
39	100009,100042,100043,100035	100023
39	100007,100035,100013,100011,100197,100023,100197,100013,100038,100181,100042,100043,100013	100009,100218,100053
39	100013,100007,100035,100197,100023,100042,100065	100009
39	100197,100002	100009,100056,100002,100007
39	100009,100038,100007,100197,100002,100009,100039	100009,100056,100007,100115
39	100197,100002,100216,100009,100253,100197,100013,100197,100002,100013	100007,100011
39	100009,100013,100009,100002,100197,100002,100007,100007,100042	100009,100011
39	100197,100038,100002,100038,100007	100013
39	100007,100013,100197,100051,100197,100026,100001,100002,100197,100011	100009,100193,100013
39	100009,100056,100197,100007,100013	100042,100043,100002
39	100197,100023,100197,100002	100038
39	100160,100180,100197,100007,100197,100038,100002,100197,100042,100197,100002,100011,100009,100070,100026,100044,100197,100013,100197,100026,100038	100002
39	100009,100007,100007,100012,100197,100012,100197,100042,100043,100011,100013	100009,100253
39	100197,100218,100007	100197,100007
39	100009,100013,100002,100013,100197,100002,100009,100094,100155	100197,100011
39	100197,100007,100002	100009,100056
39	100197,100007,100038,100197,100013,100197,100007,100023	100007,100029
39	100197	100063
39	100197,100007,100013,100009,100002,100001,100197,100026	100009,100031,100038
39	100009,100002,100197,100013	100009,100056
39	100197,100002	100013
39	100007,100197,100011,100013	100002
39	100013,100007,100007,100002	100009,100056
